:TYPE,:START_ID(Person),rank:long,:END_ID(Person)
RANKED,3293, 4, 2335
RANKED,3293, 5, 870
RANKED,3294, 0, 8639
RANKED,3294, 1, 0
RANKED,3294, 2, 5367
RANKED,3294, 3, 990
RANKED,3294, 4, 7974
RANKED,3294, 5, 7032
RANKED,3295, 0, 1026
RANKED,3295, 1, 8244
RANKED,3295, 2, 2989
RANKED,3295, 3, 8408
RANKED,3296, 0, 8548
RANKED,3296, 1, 1539
RANKED,3296, 2, 9931
RANKED,3296, 3, 8948
RANKED,3296, 4, 1139
RANKED,3296, 5, 339
RANKED,3296, 6, 2172
RANKED,3297, 0, 3723
RANKED,3297, 1, 7999
RANKED,3297, 2, 7797
RANKED,3297, 3, 5618
RANKED,3298, 0, 9573
RANKED,3298, 1, 5251
RANKED,3298, 2, 3376
RANKED,3298, 3, 3641
RANKED,3298, 4, 9521
RANKED,3298, 5, 5513
RANKED,3299, 0, 3252
RANKED,3299, 1, 5404
RANKED,3299, 2, 6636
RANKED,3299, 3, 8498
RANKED,3299, 4, 9911
RANKED,3299, 5, 4877
RANKED,3299, 6, 6010
RANKED,3299, 7, 3425
RANKED,3300, 0, 6576
RANKED,3300, 1, 5757
RANKED,3300, 2, 535
RANKED,3300, 3, 7434
RANKED,3300, 4, 2444
RANKED,3300, 5, 5147
RANKED,3300, 6, 2546
RANKED,3301, 0, 5644
RANKED,3301, 1, 6104
RANKED,3301, 2, 8368
RANKED,3301, 3, 9709
RANKED,3301, 4, 5850
RANKED,3301, 5, 8978
RANKED,3301, 6, 5359
RANKED,3301, 7, 1558
RANKED,3301, 8, 990
RANKED,3301, 9, 8679
RANKED,3302, 0, 3862
RANKED,3302, 1, 4678
RANKED,3302, 2, 7086
RANKED,3302, 3, 7040
RANKED,3302, 4, 9900
RANKED,3302, 5, 2411
RANKED,3302, 6, 9105
RANKED,3302, 7, 819
RANKED,3303, 0, 6993
RANKED,3303, 1, 9026
RANKED,3303, 2, 3093
RANKED,3303, 3, 3770
RANKED,3304, 0, 3913
RANKED,3304, 1, 3967
RANKED,3304, 2, 7618
RANKED,3304, 3, 6274
RANKED,3304, 4, 2218
RANKED,3304, 5, 9751
RANKED,3304, 6, 1371
RANKED,3305, 0, 1656
RANKED,3305, 1, 4706
RANKED,3305, 2, 9007
RANKED,3305, 3, 9516
RANKED,3305, 4, 4621
RANKED,3305, 5, 5871
RANKED,3306, 0, 2587
RANKED,3306, 1, 7746
RANKED,3306, 2, 2516
RANKED,3306, 3, 7604
RANKED,3306, 4, 164
RANKED,3307, 0, 508
RANKED,3307, 1, 8327
RANKED,3307, 2, 6229
RANKED,3307, 3, 3872
RANKED,3307, 4, 182
RANKED,3307, 5, 6623
RANKED,3308, 0, 6714
RANKED,3308, 1, 7156
RANKED,3308, 2, 1341
RANKED,3308, 3, 4155
RANKED,3308, 4, 2207
RANKED,3308, 5, 7709
RANKED,3309, 0, 3898
RANKED,3309, 1, 259
RANKED,3309, 2, 4668
RANKED,3309, 3, 3473
RANKED,3310, 0, 3063
RANKED,3310, 1, 4196
RANKED,3310, 2, 8419
RANKED,3311, 0, 4750
RANKED,3311, 1, 3401
RANKED,3311, 2, 8515
RANKED,3311, 3, 1513
RANKED,3311, 4, 2401
RANKED,3311, 5, 5907
RANKED,3311, 6, 8235
RANKED,3311, 7, 2042
RANKED,3311, 8, 4693
RANKED,3312, 0, 776
RANKED,3312, 1, 5964
RANKED,3312, 2, 3076
RANKED,3312, 3, 6387
RANKED,3312, 4, 834
RANKED,3313, 0, 1058
RANKED,3313, 1, 6375
RANKED,3313, 2, 1904
RANKED,3313, 3, 6836
RANKED,3313, 4, 8804
RANKED,3313, 5, 2684
RANKED,3313, 6, 1126
RANKED,3313, 7, 4983
RANKED,3313, 8, 4319
RANKED,3314, 0, 2464
RANKED,3314, 1, 7304
RANKED,3314, 2, 8204
RANKED,3315, 0, 2347
RANKED,3315, 1, 8196
RANKED,3315, 2, 1191
RANKED,3316, 0, 6229
RANKED,3316, 1, 1286
RANKED,3316, 2, 4277
RANKED,3316, 3, 107
RANKED,3316, 4, 7487
RANKED,3316, 5, 2546
RANKED,3316, 6, 3251
RANKED,3316, 7, 5958
RANKED,3317, 0, 152
RANKED,3318, 0, 9228
RANKED,3318, 1, 5807
RANKED,3318, 2, 3436
RANKED,3318, 3, 484
RANKED,3318, 4, 8972
RANKED,3318, 5, 2435
RANKED,3318, 6, 8518
RANKED,3319, 0, 6572
RANKED,3319, 1, 8437
RANKED,3319, 2, 5904
RANKED,3320, 0, 7268
RANKED,3320, 1, 7346
RANKED,3320, 2, 5447
RANKED,3320, 3, 6554
RANKED,3320, 4, 8950
RANKED,3321, 0, 1147
RANKED,3321, 1, 3827
RANKED,3321, 2, 8610
RANKED,3321, 3, 304
RANKED,3322, 0, 6728
RANKED,3322, 1, 3301
RANKED,3323, 0, 5384
RANKED,3324, 0, 8391
RANKED,3324, 1, 8331
RANKED,3324, 2, 2950
RANKED,3324, 3, 7367
RANKED,3324, 4, 8567
RANKED,3324, 5, 2778
RANKED,3324, 6, 6242
RANKED,3325, 0, 1
RANKED,3325, 1, 830
RANKED,3325, 2, 6081
RANKED,3325, 3, 1087
RANKED,3325, 4, 4252
RANKED,3325, 5, 2013
RANKED,3326, 0, 753
RANKED,3326, 1, 911
RANKED,3326, 2, 7103
RANKED,3326, 3, 1644
RANKED,3326, 4, 45
RANKED,3327, 0, 5136
RANKED,3327, 1, 7197
RANKED,3327, 2, 1556
RANKED,3327, 3, 77
RANKED,3327, 4, 8278
RANKED,3327, 5, 3834
RANKED,3327, 6, 6555
RANKED,3327, 7, 2506
RANKED,3327, 8, 2919
RANKED,3327, 9, 4292
RANKED,3328, 0, 9484
RANKED,3328, 1, 2152
RANKED,3328, 2, 5212
RANKED,3328, 3, 6252
RANKED,3328, 4, 2651
RANKED,3328, 5, 4209
RANKED,3329, 0, 7436
RANKED,3329, 1, 3902
RANKED,3329, 2, 3360
RANKED,3329, 3, 6412
RANKED,3329, 4, 5540
RANKED,3329, 5, 1049
RANKED,3329, 6, 7098
RANKED,3329, 7, 8762
RANKED,3329, 8, 7049
RANKED,3329, 9, 1409
RANKED,3329, 10, 3174
RANKED,3330, 0, 1030
RANKED,3330, 1, 6413
RANKED,3330, 2, 8732
RANKED,3330, 3, 7045
RANKED,3330, 4, 131
RANKED,3331, 0, 9679
RANKED,3331, 1, 6985
RANKED,3331, 2, 2257
RANKED,3331, 3, 9108
RANKED,3332, 0, 2070
RANKED,3332, 1, 2816
RANKED,3333, 0, 4247
RANKED,3333, 1, 1657
RANKED,3333, 2, 1827
RANKED,3333, 3, 7739
RANKED,3333, 4, 9225
RANKED,3334, 0, 8636
RANKED,3334, 1, 1202
RANKED,3335, 0, 6155
RANKED,3335, 1, 491
RANKED,3335, 2, 5376
RANKED,3335, 3, 9575
RANKED,3335, 4, 5591
RANKED,3335, 5, 2619
RANKED,3335, 6, 5065
RANKED,3335, 7, 940
RANKED,3336, 0, 657
RANKED,3337, 0, 2169
RANKED,3337, 1, 929
RANKED,3337, 2, 328
RANKED,3337, 3, 3206
RANKED,3337, 4, 2444
RANKED,3338, 0, 2638
RANKED,3338, 1, 7384
RANKED,3338, 2, 4460
RANKED,3338, 3, 9356
RANKED,3339, 0, 3811
RANKED,3339, 1, 3095
RANKED,3339, 2, 9210
RANKED,3339, 3, 3009
RANKED,3339, 4, 3955
RANKED,3339, 5, 2912
RANKED,3339, 6, 3446
RANKED,3340, 0, 9767
RANKED,3340, 1, 5777
RANKED,3340, 2, 3340
RANKED,3340, 3, 3942
RANKED,3340, 4, 6100
RANKED,3341, 0, 921
RANKED,3341, 1, 7700
RANKED,3341, 2, 1439
RANKED,3342, 0, 4822
RANKED,3342, 1, 980
RANKED,3342, 2, 8311
RANKED,3342, 3, 2658
RANKED,3342, 4, 2907
RANKED,3342, 5, 4699
RANKED,3343, 0, 9806
RANKED,3343, 1, 1555
RANKED,3343, 2, 8035
RANKED,3343, 3, 1955
RANKED,3343, 4, 9262
RANKED,3343, 5, 2941
RANKED,3343, 6, 8221
RANKED,3344, 0, 3833
RANKED,3344, 1, 1933
RANKED,3344, 2, 1969
RANKED,3344, 3, 9230
RANKED,3344, 4, 9064
RANKED,3344, 5, 7985
RANKED,3344, 6, 2043
RANKED,3344, 7, 4616
RANKED,3345, 0, 9708
RANKED,3345, 1, 1351
RANKED,3345, 2, 3428
RANKED,3346, 0, 368
RANKED,3346, 1, 4694
RANKED,3346, 2, 2504
RANKED,3346, 3, 1335
RANKED,3346, 4, 2491
RANKED,3346, 5, 7169
RANKED,3347, 0, 3750
RANKED,3347, 1, 8869
RANKED,3347, 2, 9195
RANKED,3347, 3, 7128
RANKED,3347, 4, 917
RANKED,3347, 5, 1420
RANKED,3347, 6, 9628
RANKED,3347, 7, 4133
RANKED,3347, 8, 6838
RANKED,3347, 9, 4180
RANKED,3348, 0, 346
RANKED,3348, 1, 1447
RANKED,3348, 2, 8874
RANKED,3348, 3, 2544
RANKED,3348, 4, 2357
RANKED,3348, 5, 8270
RANKED,3348, 6, 7391
RANKED,3349, 0, 4546
RANKED,3349, 1, 655
RANKED,3349, 2, 9351
RANKED,3349, 3, 7249
RANKED,3349, 4, 6293
RANKED,3349, 5, 5831
RANKED,3350, 0, 3141
RANKED,3350, 1, 89
RANKED,3350, 2, 3568
RANKED,3350, 3, 8299
RANKED,3351, 0, 1907
RANKED,3351, 1, 7476
RANKED,3351, 2, 3026
RANKED,3351, 3, 4944
RANKED,3351, 4, 1889
RANKED,3351, 5, 6323
RANKED,3352, 0, 5274
RANKED,3352, 1, 2814
RANKED,3352, 2, 6806
RANKED,3352, 3, 9338
RANKED,3352, 4, 1641
RANKED,3352, 5, 7831
RANKED,3353, 0, 8279
RANKED,3353, 1, 791
RANKED,3354, 0, 1470
RANKED,3354, 1, 2072
RANKED,3355, 0, 2254
RANKED,3355, 1, 9086
RANKED,3355, 2, 4832
RANKED,3356, 0, 3447
RANKED,3356, 1, 2746
RANKED,3356, 2, 9240
RANKED,3356, 3, 7247
RANKED,3356, 4, 1424
RANKED,3356, 5, 2082
RANKED,3357, 0, 3341
RANKED,3357, 1, 9820
RANKED,3357, 2, 5222
RANKED,3357, 3, 6079
RANKED,3357, 4, 1239
RANKED,3357, 5, 4863
RANKED,3357, 6, 1412
RANKED,3358, 0, 7223
RANKED,3358, 1, 6760
RANKED,3358, 2, 7955
RANKED,3358, 3, 8160
RANKED,3358, 4, 8889
RANKED,3358, 5, 9350
RANKED,3359, 0, 527
RANKED,3359, 1, 2352
RANKED,3359, 2, 503
RANKED,3359, 3, 3034
RANKED,3359, 4, 857
RANKED,3360, 0, 394
RANKED,3360, 1, 4141
RANKED,3360, 2, 9758
RANKED,3360, 3, 9914
RANKED,3360, 4, 3329
RANKED,3360, 5, 5784
RANKED,3360, 6, 3895
RANKED,3360, 7, 5091
RANKED,3360, 8, 2067
RANKED,3360, 9, 1000
RANKED,3361, 0, 575
RANKED,3361, 1, 6646
RANKED,3361, 2, 980
RANKED,3361, 3, 2637
RANKED,3362, 0, 1084
RANKED,3362, 1, 3595
RANKED,3362, 2, 2557
RANKED,3362, 3, 6777
RANKED,3362, 4, 261
RANKED,3363, 0, 5928
RANKED,3363, 1, 1119
RANKED,3363, 2, 824
RANKED,3363, 3, 1995
RANKED,3363, 4, 4488
RANKED,3363, 5, 5539
RANKED,3364, 0, 796
RANKED,3364, 1, 155
RANKED,3364, 2, 3697
RANKED,3364, 3, 2885
RANKED,3364, 4, 3290
RANKED,3364, 5, 6506
RANKED,3364, 6, 7315
RANKED,3365, 0, 1309
RANKED,3365, 1, 2529
RANKED,3365, 2, 8011
RANKED,3365, 3, 8106
RANKED,3365, 4, 5623
RANKED,3365, 5, 2415
RANKED,3366, 0, 2889
RANKED,3366, 1, 9312
RANKED,3366, 2, 6385
RANKED,3366, 3, 9036
RANKED,3366, 4, 7103
RANKED,3366, 5, 8818
RANKED,3366, 6, 1162
RANKED,3367, 0, 3091
RANKED,3367, 1, 6393
RANKED,3367, 2, 2313
RANKED,3367, 3, 9818
RANKED,3367, 4, 6329
RANKED,3367, 5, 7247
RANKED,3367, 6, 3388
RANKED,3367, 7, 7472
RANKED,3368, 0, 7793
RANKED,3368, 1, 9467
RANKED,3368, 2, 6465
RANKED,3368, 3, 5245
RANKED,3368, 4, 5657
RANKED,3368, 5, 4922
RANKED,3368, 6, 9656
RANKED,3369, 0, 6150
RANKED,3369, 1, 5441
RANKED,3369, 2, 2216
RANKED,3369, 3, 1330
RANKED,3369, 4, 5888
RANKED,3369, 5, 499
RANKED,3369, 6, 3559
RANKED,3370, 0, 4283
RANKED,3370, 1, 8516
RANKED,3370, 2, 7703
RANKED,3370, 3, 8756
RANKED,3370, 4, 1749
RANKED,3370, 5, 490
RANKED,3370, 6, 9217
RANKED,3371, 0, 7830
RANKED,3371, 1, 1771
RANKED,3371, 2, 7209
RANKED,3371, 3, 6107
RANKED,3371, 4, 9377
RANKED,3372, 0, 7551
RANKED,3372, 1, 322
RANKED,3372, 2, 9167
RANKED,3372, 3, 5258
RANKED,3372, 4, 7240
RANKED,3372, 5, 4504
RANKED,3372, 6, 620
RANKED,3372, 7, 854
RANKED,3372, 8, 747
RANKED,3372, 9, 3104
RANKED,3373, 0, 6191
RANKED,3373, 1, 560
RANKED,3373, 2, 2559
RANKED,3373, 3, 9578
RANKED,3373, 4, 1392
RANKED,3374, 0, 8425
RANKED,3374, 1, 2750
RANKED,3374, 2, 260
RANKED,3374, 3, 2623
RANKED,3374, 4, 9112
RANKED,3375, 0, 6270
RANKED,3376, 0, 2409
RANKED,3376, 1, 4633
RANKED,3376, 2, 5107
RANKED,3376, 3, 2779
RANKED,3376, 4, 4999
RANKED,3377, 0, 4873
RANKED,3377, 1, 7562
RANKED,3377, 2, 4297
RANKED,3377, 3, 9507
RANKED,3377, 4, 2936
RANKED,3377, 5, 699
RANKED,3377, 6, 6022
RANKED,3378, 0, 9288
RANKED,3378, 1, 1992
RANKED,3378, 2, 4111
RANKED,3378, 3, 8401
RANKED,3378, 4, 1856
RANKED,3378, 5, 2244
RANKED,3378, 6, 7626
RANKED,3379, 0, 844
RANKED,3379, 1, 7190
RANKED,3379, 2, 3845
RANKED,3379, 3, 4173
RANKED,3379, 4, 6990
RANKED,3379, 5, 4695
RANKED,3379, 6, 6009
RANKED,3379, 7, 4632
RANKED,3379, 8, 8427
RANKED,3379, 9, 9905
RANKED,3379, 10, 6294
RANKED,3379, 11, 4401
RANKED,3379, 12, 5144
RANKED,3379, 13, 2931
RANKED,3380, 0, 5269
RANKED,3380, 1, 1544
RANKED,3381, 0, 9220
RANKED,3381, 1, 3018
RANKED,3381, 2, 366
RANKED,3381, 3, 5559
RANKED,3382, 0, 1092
RANKED,3382, 1, 2373
RANKED,3383, 0, 7621
RANKED,3383, 1, 9336
RANKED,3383, 2, 4394
RANKED,3383, 3, 3980
RANKED,3383, 4, 3046
RANKED,3384, 0, 172
RANKED,3384, 1, 7117
RANKED,3384, 2, 8535
RANKED,3384, 3, 7885
RANKED,3384, 4, 5390
RANKED,3384, 5, 4093
RANKED,3385, 0, 1822
RANKED,3385, 1, 8293
RANKED,3385, 2, 6840
RANKED,3385, 3, 7278
RANKED,3385, 4, 6540
RANKED,3385, 5, 1858
RANKED,3385, 6, 7012
RANKED,3385, 7, 1544
RANKED,3385, 8, 6074
RANKED,3385, 9, 5633
RANKED,3386, 0, 8763
RANKED,3386, 1, 5728
RANKED,3386, 2, 392
RANKED,3386, 3, 2389
RANKED,3386, 4, 4408
RANKED,3386, 5, 1260
RANKED,3386, 6, 4804
RANKED,3387, 0, 5275
RANKED,3387, 1, 8253
RANKED,3387, 2, 1518
RANKED,3387, 3, 1917
RANKED,3387, 4, 8143
RANKED,3388, 0, 6280
RANKED,3388, 1, 7377
RANKED,3389, 0, 9941
RANKED,3389, 1, 3120
RANKED,3389, 2, 887
RANKED,3389, 3, 8866
RANKED,3389, 4, 1379
RANKED,3389, 5, 6658
RANKED,3389, 6, 6212
RANKED,3389, 7, 3707
RANKED,3390, 0, 2264
RANKED,3390, 1, 2144
RANKED,3390, 2, 1599
RANKED,3390, 3, 7567
RANKED,3390, 4, 5170
RANKED,3390, 5, 211
RANKED,3390, 6, 4366
RANKED,3391, 0, 1867
RANKED,3391, 1, 6232
RANKED,3391, 2, 2939
RANKED,3392, 0, 8150
RANKED,3392, 1, 9098
RANKED,3392, 2, 3959
RANKED,3392, 3, 4523
RANKED,3392, 4, 6109
RANKED,3392, 5, 7301
RANKED,3392, 6, 8539
RANKED,3392, 7, 538
RANKED,3393, 0, 6969
RANKED,3393, 1, 9990
RANKED,3393, 2, 4398
RANKED,3393, 3, 2779
RANKED,3393, 4, 4222
RANKED,3394, 0, 57
RANKED,3394, 1, 5229
RANKED,3394, 2, 2238
RANKED,3394, 3, 8960
RANKED,3394, 4, 2160
RANKED,3394, 5, 7359
RANKED,3394, 6, 7843
RANKED,3394, 7, 5654
RANKED,3394, 8, 2916
RANKED,3394, 9, 1388
RANKED,3394, 10, 6335
RANKED,3394, 11, 1472
RANKED,3395, 0, 3267
RANKED,3396, 0, 2172
RANKED,3396, 1, 1123
RANKED,3396, 2, 5870
RANKED,3396, 3, 3165
RANKED,3396, 4, 3779
RANKED,3396, 5, 184
RANKED,3396, 6, 5311
RANKED,3396, 7, 8917
RANKED,3396, 8, 8805
RANKED,3396, 9, 9469
RANKED,3397, 0, 4929
RANKED,3397, 1, 6127
RANKED,3397, 2, 2774
RANKED,3397, 3, 621
RANKED,3398, 0, 2172
RANKED,3398, 1, 8656
RANKED,3398, 2, 9650
RANKED,3398, 3, 1286
RANKED,3398, 4, 4324
RANKED,3398, 5, 8120
RANKED,3398, 6, 125
RANKED,3399, 0, 5384
RANKED,3399, 1, 6340
RANKED,3399, 2, 1517
RANKED,3399, 3, 6102
RANKED,3399, 4, 1545
RANKED,3399, 5, 9617
RANKED,3400, 0, 8496
RANKED,3400, 1, 5333
RANKED,3400, 2, 6483
RANKED,3400, 3, 2725
RANKED,3400, 4, 1613
RANKED,3401, 0, 8134
RANKED,3401, 1, 9071
RANKED,3401, 2, 3311
RANKED,3402, 0, 6476
RANKED,3402, 1, 4891
RANKED,3402, 2, 4803
RANKED,3402, 3, 1011
RANKED,3403, 0, 2808
RANKED,3403, 1, 2043
RANKED,3403, 2, 5441
RANKED,3403, 3, 4675
RANKED,3404, 0, 3256
RANKED,3404, 1, 6724
RANKED,3404, 2, 1284
RANKED,3404, 3, 319
RANKED,3404, 4, 9330
RANKED,3404, 5, 9036
RANKED,3404, 6, 6520
RANKED,3405, 0, 1277
RANKED,3405, 1, 3968
RANKED,3405, 2, 1010
RANKED,3405, 3, 2140
RANKED,3405, 4, 8769
RANKED,3405, 5, 7493
RANKED,3405, 6, 1936
RANKED,3405, 7, 9576
RANKED,3405, 8, 9985
RANKED,3406, 0, 9587
RANKED,3406, 1, 8957
RANKED,3406, 2, 3409
RANKED,3406, 3, 2852
RANKED,3406, 4, 8826
RANKED,3406, 5, 281
RANKED,3406, 6, 2197
RANKED,3406, 7, 1839
RANKED,3406, 8, 3162
RANKED,3407, 0, 2177
RANKED,3407, 1, 6162
RANKED,3407, 2, 7231
RANKED,3407, 3, 8005
RANKED,3407, 4, 7400
RANKED,3407, 5, 5181
RANKED,3407, 6, 1873
RANKED,3407, 7, 8897
RANKED,3407, 8, 4175
RANKED,3407, 9, 9324
RANKED,3408, 0, 2098
RANKED,3408, 1, 9430
RANKED,3408, 2, 8502
RANKED,3408, 3, 1064
RANKED,3408, 4, 8263
RANKED,3409, 0, 2044
RANKED,3409, 1, 7488
RANKED,3409, 2, 1094
RANKED,3409, 3, 355
RANKED,3409, 4, 9204
RANKED,3409, 5, 6775
RANKED,3409, 6, 2530
RANKED,3410, 0, 7491
RANKED,3410, 1, 4173
RANKED,3410, 2, 8269
RANKED,3410, 3, 4409
RANKED,3411, 0, 2730
RANKED,3411, 1, 3133
RANKED,3411, 2, 6086
RANKED,3412, 0, 8710
RANKED,3412, 1, 88
RANKED,3412, 2, 9740
RANKED,3412, 3, 7155
RANKED,3412, 4, 30
RANKED,3413, 0, 803
RANKED,3413, 1, 7815
RANKED,3413, 2, 6048
RANKED,3413, 3, 8772
RANKED,3414, 0, 7696
RANKED,3414, 1, 166
RANKED,3414, 2, 4433
RANKED,3414, 3, 2751
RANKED,3414, 4, 8710
RANKED,3414, 5, 5149
RANKED,3414, 6, 6344
RANKED,3415, 0, 1928
RANKED,3415, 1, 921
RANKED,3415, 2, 2555
RANKED,3415, 3, 7667
RANKED,3416, 0, 5533
RANKED,3416, 1, 3198
RANKED,3416, 2, 3963
RANKED,3416, 3, 2853
RANKED,3416, 4, 4466
RANKED,3417, 0, 4216
RANKED,3417, 1, 569
RANKED,3417, 2, 6666
RANKED,3417, 3, 7410
RANKED,3417, 4, 3113
RANKED,3417, 5, 5395
RANKED,3417, 6, 8608
RANKED,3417, 7, 7027
RANKED,3418, 0, 2307
RANKED,3418, 1, 9559
RANKED,3418, 2, 7601
RANKED,3418, 3, 333
RANKED,3418, 4, 3943
RANKED,3418, 5, 2616
RANKED,3418, 6, 9881
RANKED,3418, 7, 725
RANKED,3419, 0, 8908
RANKED,3419, 1, 1819
RANKED,3419, 2, 7207
RANKED,3419, 3, 2218
RANKED,3419, 4, 7637
RANKED,3419, 5, 5674
RANKED,3419, 6, 5422
RANKED,3419, 7, 9882
RANKED,3419, 8, 9523
RANKED,3420, 0, 7554
RANKED,3420, 1, 6414
RANKED,3420, 2, 2277
RANKED,3420, 3, 2203
RANKED,3420, 4, 4544
RANKED,3420, 5, 1292
RANKED,3421, 0, 5110
RANKED,3421, 1, 3069
RANKED,3421, 2, 3413
RANKED,3421, 3, 1740
RANKED,3421, 4, 763
RANKED,3421, 5, 7350
RANKED,3421, 6, 5655
RANKED,3422, 0, 8986
RANKED,3422, 1, 4402
RANKED,3422, 2, 9169
RANKED,3422, 3, 6016
RANKED,3422, 4, 6114
RANKED,3422, 5, 5153
RANKED,3423, 0, 1016
RANKED,3423, 1, 6615
RANKED,3423, 2, 8473
RANKED,3423, 3, 7603
RANKED,3423, 4, 982
RANKED,3424, 0, 3011
RANKED,3424, 1, 1440
RANKED,3424, 2, 539
RANKED,3424, 3, 684
RANKED,3424, 4, 4041
RANKED,3424, 5, 23
RANKED,3424, 6, 2850
RANKED,3424, 7, 5810
RANKED,3425, 0, 957
RANKED,3425, 1, 4787
RANKED,3425, 2, 4666
RANKED,3426, 0, 1334
RANKED,3426, 1, 8698
RANKED,3426, 2, 3720
RANKED,3426, 3, 1501
RANKED,3426, 4, 8464
RANKED,3426, 5, 2560
RANKED,3426, 6, 8880
RANKED,3426, 7, 4271
RANKED,3427, 0, 8056
RANKED,3427, 1, 7410
RANKED,3427, 2, 8198
RANKED,3427, 3, 5954
RANKED,3427, 4, 9408
RANKED,3427, 5, 2128
RANKED,3427, 6, 7805
RANKED,3427, 7, 7388
RANKED,3428, 0, 5004
RANKED,3428, 1, 2560
RANKED,3428, 2, 8695
RANKED,3428, 3, 432
RANKED,3428, 4, 7770
RANKED,3428, 5, 5805
RANKED,3428, 6, 9932
RANKED,3429, 0, 2951
RANKED,3429, 1, 976
RANKED,3429, 2, 9411
RANKED,3429, 3, 7526
RANKED,3429, 4, 6569
RANKED,3429, 5, 2474
RANKED,3429, 6, 3624
RANKED,3429, 7, 3984
RANKED,3429, 8, 8112
RANKED,3430, 0, 3013
RANKED,3430, 1, 8733
RANKED,3430, 2, 3466
RANKED,3430, 3, 9800
RANKED,3430, 4, 3471
RANKED,3430, 5, 1094
RANKED,3430, 6, 7217
RANKED,3431, 0, 1839
RANKED,3431, 1, 8886
RANKED,3431, 2, 4885
RANKED,3431, 3, 9241
RANKED,3432, 0, 9487
RANKED,3432, 1, 5001
RANKED,3432, 2, 2297
RANKED,3432, 3, 7963
RANKED,3432, 4, 5075
RANKED,3432, 5, 5154
RANKED,3432, 6, 5833
RANKED,3433, 0, 7763
RANKED,3433, 1, 3868
RANKED,3433, 2, 6442
RANKED,3433, 3, 9542
RANKED,3433, 4, 9086
RANKED,3434, 0, 5690
RANKED,3434, 1, 9476
RANKED,3434, 2, 5256
RANKED,3434, 3, 7357
RANKED,3434, 4, 6336
RANKED,3434, 5, 2053
RANKED,3434, 6, 1567
RANKED,3435, 0, 9429
RANKED,3436, 0, 658
RANKED,3436, 1, 5273
RANKED,3436, 2, 4126
RANKED,3436, 3, 2434
RANKED,3436, 4, 4727
RANKED,3436, 5, 4792
RANKED,3436, 6, 8627
RANKED,3436, 7, 9819
RANKED,3436, 8, 8251
RANKED,3436, 9, 8057
RANKED,3437, 0, 8942
RANKED,3437, 1, 9660
RANKED,3437, 2, 676
RANKED,3437, 3, 211
RANKED,3437, 4, 1624
RANKED,3437, 5, 3687
RANKED,3438, 0, 175
RANKED,3438, 1, 7057
RANKED,3438, 2, 1199
RANKED,3438, 3, 110
RANKED,3438, 4, 8143
RANKED,3439, 0, 1427
RANKED,3439, 1, 5114
RANKED,3439, 2, 1715
RANKED,3439, 3, 4463
RANKED,3439, 4, 566
RANKED,3440, 0, 9579
RANKED,3440, 1, 5161
RANKED,3440, 2, 4484
RANKED,3440, 3, 8712
RANKED,3440, 4, 1142
RANKED,3440, 5, 944
RANKED,3441, 0, 922
RANKED,3441, 1, 200
RANKED,3442, 0, 2515
RANKED,3442, 1, 997
RANKED,3443, 0, 7573
RANKED,3443, 1, 37
RANKED,3443, 2, 1887
RANKED,3443, 3, 7313
RANKED,3444, 0, 8781
RANKED,3444, 1, 5320
RANKED,3444, 2, 2000
RANKED,3444, 3, 8592
RANKED,3444, 4, 6969
RANKED,3445, 0, 8821
RANKED,3445, 1, 9617
RANKED,3445, 2, 3419
RANKED,3445, 3, 5395
RANKED,3445, 4, 3814
RANKED,3445, 5, 185
RANKED,3445, 6, 6786
RANKED,3446, 0, 858
RANKED,3447, 0, 619
RANKED,3447, 1, 7080
RANKED,3447, 2, 5724
RANKED,3448, 0, 9511
RANKED,3448, 1, 380
RANKED,3448, 2, 6596
RANKED,3448, 3, 6545
RANKED,3448, 4, 8152
RANKED,3448, 5, 7438
RANKED,3448, 6, 1043
RANKED,3448, 7, 8257
RANKED,3449, 0, 9016
RANKED,3449, 1, 2952
RANKED,3450, 0, 1450
RANKED,3450, 1, 4945
RANKED,3450, 2, 3244
RANKED,3450, 3, 4925
RANKED,3450, 4, 724
RANKED,3451, 0, 5403
RANKED,3451, 1, 7446
RANKED,3451, 2, 3464
RANKED,3451, 3, 2985
RANKED,3451, 4, 7764
RANKED,3451, 5, 3187
RANKED,3451, 6, 6168
RANKED,3451, 7, 976
RANKED,3451, 8, 9181
RANKED,3452, 0, 3215
RANKED,3452, 1, 9385
RANKED,3452, 2, 1372
RANKED,3452, 3, 8520
RANKED,3452, 4, 2739
RANKED,3452, 5, 8656
RANKED,3452, 6, 1053
RANKED,3452, 7, 756
RANKED,3453, 0, 887
RANKED,3453, 1, 2525
RANKED,3453, 2, 6423
RANKED,3453, 3, 318
RANKED,3454, 0, 1096
RANKED,3455, 0, 7378
RANKED,3455, 1, 5352
RANKED,3455, 2, 340
RANKED,3455, 3, 8333
RANKED,3455, 4, 7534
RANKED,3455, 5, 5161
RANKED,3455, 6, 6002
RANKED,3456, 0, 7780
RANKED,3456, 1, 7241
RANKED,3456, 2, 6701
RANKED,3457, 0, 4911
RANKED,3457, 1, 4150
RANKED,3457, 2, 4721
RANKED,3457, 3, 4566
RANKED,3457, 4, 9025
RANKED,3457, 5, 410
RANKED,3458, 0, 4961
RANKED,3458, 1, 1146
RANKED,3458, 2, 6115
RANKED,3458, 3, 9829
RANKED,3458, 4, 4998
